Processed,ID,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body,Highest Alert,Note,Tags
Processed,174012,Tue Mar 26 11:45:53 GMT 2024,GET,http://localhost:9990/images/advertisement/ub-2x-v3.jpeg,200,OK,33,244,127179,Low,false,
Processed,174013,Tue Mar 26 11:45:53 GMT 2024,GET,http://localhost:9990/,200,OK,19,238,644,Medium,false,Script
Processed,174014,Tue Mar 26 11:45:53 GMT 2024,GET,http://localhost:9990/images/advertisement/box-dark.svg,200,OK,13,243,1603,Low,false,
Processed,174015,Tue Mar 26 11:45:53 GMT 2024,GET,http://localhost:9990/images/advertisement/volkswagen-dark.svg,200,OK,15,243,1917,Low,false,
Processed,174016,Tue Mar 26 11:45:53 GMT 2024,GET,http://localhost:9990/images/advertisement/logo-ub.svg,200,OK,32,243,3087,Low,false,
Processed,174017,Tue Mar 26 11:45:53 GMT 2024,GET,http://localhost:9990/images/advertisement/transform-2x-v3.jpeg,200,OK,32,243,66936,Low,false,Comment
Processed,174018,Tue Mar 26 11:45:53 GMT 2024,GET,http://localhost:9990/images/advertisement/eventbrite-dark.svg,200,OK,11,244,8833,Low,false,
Processed,174019,Tue Mar 26 11:45:53 GMT 2024,GET,http://localhost:9990/images/advertisement/netapp-dark.svg,200,OK,16,243,2441,Low,false,
Processed,174020,Tue Mar 26 11:45:53 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,201,Created,160,303,7236,Low,false,JSON
Processed,174021,Tue Mar 26 11:45:53 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,201,Created,164,303,7236,Low,false,JSON
Out of Scope,174022,Tue Mar 26 11:45:54 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,40,,false,
Processed,174023,Tue Mar 26 11:45:54 GMT 2024,GET,http://localhost:9990/static/css/main.1d05e13a.css,200,OK,62,241,76680,Low,false,
Processed,174024,Tue Mar 26 11:45:54 GMT 2024,GET,http://localhost:9990/static/js/main.96e5847e.js,200,OK,102,256,686419,Low,false,"Script, Comment"
Out of Scope,174025,Tue Mar 26 11:45:55 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Processed,174026,Tue Mar 26 11:45:55 GMT 2024,GET,http://localhost:8880/api/courses/9,201,Created,109,301,464,Low,false,JSON
Processed,174027,Tue Mar 26 11:45:55 GMT 2024,GET,http://localhost:9990/logo192.png,200,OK,25,240,5347,Low,false,
Processed,174028,Tue Mar 26 11:45:55 GMT 2024,GET,http://localhost:9990/favicon.ico,200,OK,24,242,3870,Low,false,
Out of Scope,174029,Tue Mar 26 11:45:56 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Out of Scope,174030,Tue Mar 26 11:45:56 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Processed,174031,Tue Mar 26 11:45:56 GMT 2024,GET,http://localhost:8880/api/courses/13,201,Created,333,301,459,Low,false,JSON
Processed,174032,Tue Mar 26 11:45:57 GMT 2024,GET,http://localhost:9990/images/header/header.jpg,200,OK,23,243,74950,Low,false,Comment
Processed,174033,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-development-2x-v2.jpeg,200,OK,4,242,28189,Low,false,Comment
Processed,174034,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-personal-development-2x-v2.jpeg,200,OK,28,242,29209,Low,false,
Processed,174035,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-design-2x-v2.jpeg,200,OK,5,242,28919,Low,false,
Processed,174036,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-it-and-software-2x-v2.jpeg,200,OK,27,242,28186,Low,false,Comment
Processed,174037,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-business-2x-v2.jpeg,200,OK,29,242,27795,Low,false,
Processed,174038,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-marketing-2x-v2.jpeg,200,OK,29,242,28000,Low,false,
Processed,174039,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-photography-2x-v2.jpeg,200,OK,5,242,28795,Low,false,
Processed,174040,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-music-2x-v2.jpeg,200,OK,3,242,37082,Low,false,
Processed,174041,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:8880/api/courses/5,201,Created,103,302,1266,Low,false,JSON
Processed,174042,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/images/advertisement/instructor-2x-v3.jpeg,200,OK,5,243,98109,Low,false,Comment
Out of Scope,174043,Tue Mar 26 11:45:58 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,40,,false,
Processed,174044,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/images/advertisement/eventbrite-dark.svg,200,OK,4,244,8833,Low,false,
Processed,174045,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/images/advertisement/box-dark.svg,200,OK,5,243,1603,Low,false,
Processed,174046,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/images/advertisement/netapp-dark.svg,200,OK,5,243,2441,Low,false,
Processed,174047,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/images/advertisement/volkswagen-dark.svg,200,OK,15,243,1917,Low,false,
Processed,174048,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/images/advertisement/logo-ub.svg,200,OK,2,243,3087,Low,false,
Processed,174049,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/images/footer/logo-udemy-inverted.svg,200,OK,5,243,2043,Low,false,Comment
Processed,174050,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/images/advertisement/nasdaq-dark.svg,200,OK,8,244,5296,Low,false,
Processed,174051,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/images/advertisement/transform-2x-v3.jpeg,200,OK,12,243,66936,Low,false,Comment
Processed,174052,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/images/advertisement/ub-2x-v3.jpeg,200,OK,13,244,127179,Low,false,
Out of Scope,174053,Tue Mar 26 11:45:58 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?collection=fingerprinting-protection-overrides&bucket=main&_expected=0,403,Forbidden,0,130,40,,false,
Out of Scope,174054,Tue Mar 26 11:45:58 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?collection=query-stripping&bucket=main&_expected=0,403,Forbidden,0,130,40,,false,
Out of Scope,174055,Tue Mar 26 11:45:58 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?collection=partitioning-exempt-urls&bucket=main&_expected=0,403,Forbidden,0,130,40,,false,
Processed,174057,Tue Mar 26 11:45:58 GMT 2024,GET,http://localhost:9990/,200,OK,4,238,644,Medium,false,Script
Processed,174058,Tue Mar 26 11:45:59 GMT 2024,GET,http://localhost:8880/api/courses/9,304,Not Modified,271,238,0,Low,false,
Processed,174059,Tue Mar 26 11:45:59 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,201,Created,291,303,7236,Low,false,JSON
Processed,174060,Tue Mar 26 11:45:59 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,201,Created,298,303,7236,Low,false,JSON
Out of Scope,174061,Tue Mar 26 11:46:00 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Processed,174062,Tue Mar 26 11:46:00 GMT 2024,GET,http://localhost:9990/static/css/main.1d05e13a.css,200,OK,56,241,76680,Low,false,Comment
Processed,174063,Tue Mar 26 11:46:00 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,304,Not Modified,59,239,0,Low,false,
Processed,174064,Tue Mar 26 11:46:00 GMT 2024,GET,http://localhost:9990/static/js/main.96e5847e.js,200,OK,62,256,686419,Low,false,"Script, Comment"
Processed,174065,Tue Mar 26 11:46:00 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,304,Not Modified,65,239,0,Low,false,
Out of Scope,174066,Tue Mar 26 11:46:00 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Processed,174067,Tue Mar 26 11:46:01 GMT 2024,GET,http://localhost:8880/api/courses/8,201,Created,194,301,480,Low,false,
Processed,174068,Tue Mar 26 11:46:01 GMT 2024,GET,http://localhost:9990/favicon.ico,200,OK,6,242,3870,Low,false,
Processed,174069,Tue Mar 26 11:46:01 GMT 2024,GET,http://localhost:9990/logo192.png,200,OK,8,240,5347,Low,false,
Out of Scope,174070,Tue Mar 26 11:46:01 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Out of Scope,174071,Tue Mar 26 11:46:02 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Out of Scope,174072,Tue Mar 26 11:46:03 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,40,,false,
Processed,174073,Tue Mar 26 11:46:03 GMT 2024,GET,http://localhost:9990/images/header/header.jpg,200,OK,31,243,74950,Low,false,Comment
Processed,174074,Tue Mar 26 11:46:03 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-design-2x-v2.jpeg,200,OK,11,242,28919,Low,false,
Processed,174075,Tue Mar 26 11:46:03 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-development-2x-v2.jpeg,200,OK,4,242,28189,Low,false,
Processed,174076,Tue Mar 26 11:46:03 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-marketing-2x-v2.jpeg,200,OK,8,242,28000,Low,false,
Processed,174077,Tue Mar 26 11:46:03 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-business-2x-v2.jpeg,200,OK,8,242,27795,Low,false,
Processed,174078,Tue Mar 26 11:46:03 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-personal-development-2x-v2.jpeg,200,OK,11,242,29209,Low,false,
Processed,174079,Tue Mar 26 11:46:03 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-it-and-software-2x-v2.jpeg,200,OK,7,242,28186,Low,false,
Processed,174080,Tue Mar 26 11:46:03 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-photography-2x-v2.jpeg,200,OK,16,242,28795,Low,false,
Processed,174081,Tue Mar 26 11:46:03 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-music-2x-v2.jpeg,200,OK,20,242,37082,Low,false,
Processed,174082,Tue Mar 26 11:46:03 GMT 2024,GET,http://localhost:9990/images/advertisement/instructor-2x-v3.jpeg,200,OK,22,243,98109,Low,false,Comment
Processed,174083,Tue Mar 26 11:46:04 GMT 2024,GET,http://localhost:9990/images/advertisement/box-dark.svg,200,OK,1,243,1603,Low,false,
Processed,174084,Tue Mar 26 11:46:04 GMT 2024,GET,http://localhost:9990/images/advertisement/volkswagen-dark.svg,200,OK,3,243,1917,Low,false,
Processed,174085,Tue Mar 26 11:46:04 GMT 2024,GET,http://localhost:9990/images/advertisement/nasdaq-dark.svg,200,OK,3,244,5296,Low,false,
Processed,174086,Tue Mar 26 11:46:04 GMT 2024,GET,http://localhost:9990/images/advertisement/netapp-dark.svg,200,OK,1,243,2441,Low,false,
Processed,174087,Tue Mar 26 11:46:04 GMT 2024,GET,http://localhost:9990/images/advertisement/eventbrite-dark.svg,200,OK,3,244,8833,Low,false,
Processed,174088,Tue Mar 26 11:46:04 GMT 2024,GET,http://localhost:9990/images/advertisement/logo-ub.svg,200,OK,2,243,3087,Low,false,
Processed,174089,Tue Mar 26 11:46:04 GMT 2024,GET,http://localhost:9990/images/footer/logo-udemy-inverted.svg,200,OK,3,243,2043,Low,false,Comment
Processed,174090,Tue Mar 26 11:46:04 GMT 2024,GET,http://localhost:9990/images/advertisement/ub-2x-v3.jpeg,200,OK,4,244,127179,Low,false,
Processed,174091,Tue Mar 26 11:46:04 GMT 2024,GET,http://localhost:9990/images/advertisement/transform-2x-v3.jpeg,200,OK,5,243,66936,Low,false,Comment
Out of Scope,174092,Tue Mar 26 11:46:04 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?collection=fingerprinting-protection-overrides&bucket=main&_expected=0,403,Forbidden,0,130,40,,false,
Out of Scope,174093,Tue Mar 26 11:46:04 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?collection=query-stripping&bucket=main&_expected=0,403,Forbidden,0,130,40,,false,
Processed,174094,Tue Mar 26 11:46:04 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,201,Created,105,303,7236,Low,false,JSON
Processed,174095,Tue Mar 26 11:46:04 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,201,Created,94,303,7236,Low,false,JSON
Out of Scope,174096,Tue Mar 26 11:46:04 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Processed,174098,Tue Mar 26 11:46:04 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,304,Not Modified,16,239,0,Low,false,
Processed,174099,Tue Mar 26 11:46:04 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,304,Not Modified,22,239,0,Low,false,
Out of Scope,174100,Tue Mar 26 11:46:05 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?collection=partitioning-exempt-urls&bucket=main&_expected=0,403,Forbidden,0,130,40,,false,
Processed,174102,Tue Mar 26 11:46:06 GMT 2024,GET,http://localhost:8880/api/courses/8,201,Created,371,301,480,Low,false,JSON
Processed,174103,Tue Mar 26 11:46:06 GMT 2024,GET,http://localhost:9990/,200,OK,30,238,644,Medium,false,Script
Out of Scope,174104,Tue Mar 26 11:46:06 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Out of Scope,174105,Tue Mar 26 11:46:06 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Processed,174106,Tue Mar 26 11:46:07 GMT 2024,GET,http://localhost:9990/static/css/main.1d05e13a.css,200,OK,33,241,76680,Low,false,Comment
Processed,174107,Tue Mar 26 11:46:07 GMT 2024,GET,http://localhost:9990/static/js/main.96e5847e.js,200,OK,85,256,686419,Low,false,
Out of Scope,174108,Tue Mar 26 11:46:07 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Out of Scope,174109,Tue Mar 26 11:46:07 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,40,,false,
Processed,174110,Tue Mar 26 11:46:08 GMT 2024,GET,http://localhost:8880/api/courses/8,201,Created,213,301,480,Low,false,JSON
Processed,174111,Tue Mar 26 11:46:08 GMT 2024,GET,http://localhost:9990/favicon.ico,200,OK,8,242,3870,Low,false,
Processed,174112,Tue Mar 26 11:46:08 GMT 2024,GET,http://localhost:9990/logo192.png,200,OK,14,240,5347,Low,false,
Processed,174113,Tue Mar 26 11:46:09 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,304,Not Modified,121,239,0,Low,false,
Processed,174114,Tue Mar 26 11:46:09 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,304,Not Modified,120,239,0,Low,false,
Processed,174115,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/header/header.jpg,200,OK,17,243,74950,Low,false,Comment
Processed,174116,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-design-2x-v2.jpeg,200,OK,4,242,28919,Low,false,
Processed,174117,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-personal-development-2x-v2.jpeg,200,OK,10,242,29209,Low,false,
Processed,174118,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-business-2x-v2.jpeg,200,OK,8,242,27795,Low,false,
Processed,174119,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-marketing-2x-v2.jpeg,200,OK,14,242,28000,Low,false,
Processed,174120,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-development-2x-v2.jpeg,200,OK,17,242,28189,Low,false,
Processed,174121,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-it-and-software-2x-v2.jpeg,200,OK,14,242,28186,Low,false,
Processed,174122,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-music-2x-v2.jpeg,200,OK,4,242,37082,Low,false,
Processed,174123,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-photography-2x-v2.jpeg,200,OK,120,242,28795,Low,false,
Processed,174124,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/advertisement/instructor-2x-v3.jpeg,200,OK,7,243,98109,Low,false,
Processed,174125,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/advertisement/nasdaq-dark.svg,200,OK,6,244,5296,Low,false,
Processed,174126,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/advertisement/box-dark.svg,200,OK,3,243,1603,Low,false,
Processed,174127,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/advertisement/netapp-dark.svg,200,OK,13,243,2441,Low,false,
Processed,174128,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/advertisement/eventbrite-dark.svg,200,OK,11,244,8833,Low,false,
Processed,174129,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/advertisement/volkswagen-dark.svg,200,OK,15,243,1917,Low,false,
Out of Scope,174130,Tue Mar 26 11:46:10 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Processed,174131,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/advertisement/logo-ub.svg,200,OK,13,243,3087,Low,false,
Processed,174132,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/advertisement/transform-2x-v3.jpeg,200,OK,5,243,66936,Low,false,
Processed,174133,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/advertisement/ub-2x-v3.jpeg,200,OK,11,244,127179,Low,false,
Processed,174134,Tue Mar 26 11:46:10 GMT 2024,GET,http://localhost:9990/images/footer/logo-udemy-inverted.svg,200,OK,11,243,2043,Low,false,Comment
Processed,174135,Tue Mar 26 11:46:11 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,201,Created,123,303,7236,Low,false,JSON
Processed,174136,Tue Mar 26 11:46:11 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,201,Created,123,303,7236,Low,false,JSON
Processed,174137,Tue Mar 26 11:46:11 GMT 2024,GET,http://localhost:8880/api/courses/11,201,Created,44,301,465,Low,false,JSON
Out of Scope,174138,Tue Mar 26 11:46:12 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Processed,174139,Tue Mar 26 11:46:13 GMT 2024,GET,http://localhost:8880/api/courses/11,304,Not Modified,187,238,0,Low,false,
Processed,174140,Tue Mar 26 11:46:13 GMT 2024,GET,http://localhost:8880/api/courses/13,304,Not Modified,189,238,0,Low,false,
Processed,174141,Tue Mar 26 11:46:13 GMT 2024,GET,http://localhost:8880/api/courses/11,201,Created,54,301,465,Low,false,
Out of Scope,174142,Tue Mar 26 11:46:13 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,40,,false,
Processed,174143,Tue Mar 26 11:46:13 GMT 2024,GET,http://localhost:8880/api/courses/11,201,Created,44,301,465,Low,false,
Processed,174144,Tue Mar 26 11:46:15 GMT 2024,GET,http://localhost:8880/api/courses/11,201,Created,150,301,465,Low,false,JSON
Processed,174145,Tue Mar 26 11:46:15 GMT 2024,GET,http://localhost:8880/api/courses/13,201,Created,18,301,459,Low,false,
Out of Scope,174146,Tue Mar 26 11:46:15 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Processed,174147,Tue Mar 26 11:46:17 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,304,Not Modified,146,239,0,Low,false,
Processed,174148,Tue Mar 26 11:46:17 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,304,Not Modified,144,239,0,Low,false,
Processed,174149,Tue Mar 26 11:46:18 GMT 2024,GET,http://localhost:8880/api/courses/11,304,Not Modified,48,238,0,Low,false,
Out of Scope,174150,Tue Mar 26 11:46:19 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Out of Scope,174151,Tue Mar 26 11:46:19 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,40,,false,
Processed,174152,Tue Mar 26 11:46:20 GMT 2024,GET,http://localhost:8880/api/courses/4,201,Created,205,302,1305,Low,false,JSON
Processed,174153,Tue Mar 26 11:46:22 GMT 2024,GET,http://localhost:8880/api/courses/11,304,Not Modified,143,238,0,Low,false,
Out of Scope,174154,Tue Mar 26 11:46:24 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,40,,false,
Out of Scope,174156,Tue Mar 26 11:46:29 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Out of Scope,174157,Tue Mar 26 11:46:31 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,40,,false,
Processed,174158,Tue Mar 26 11:46:31 GMT 2024,GET,http://localhost:8880/api/courses/8,304,Not Modified,219,238,0,Low,false,
Processed,174159,Tue Mar 26 11:46:32 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,304,Not Modified,199,239,0,Low,false,
Processed,174160,Tue Mar 26 11:46:32 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,304,Not Modified,200,239,0,Low,false,
Out of Scope,174161,Tue Mar 26 11:46:33 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Out of Scope,174162,Tue Mar 26 11:46:33 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Out of Scope,174163,Tue Mar 26 11:46:34 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Processed,174164,Tue Mar 26 11:46:35 GMT 2024,GET,http://localhost:8880/api/courses/13,201,Created,232,301,459,Low,false,
Processed,174165,Tue Mar 26 11:46:35 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,304,Not Modified,41,239,0,Low,false,
Processed,174166,Tue Mar 26 11:46:35 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,304,Not Modified,41,239,0,Low,false,
Processed,174167,Tue Mar 26 11:46:36 GMT 2024,GET,http://localhost:8880/api/courses/8,201,Created,20,301,480,Low,false,
Processed,174168,Tue Mar 26 11:46:36 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,304,Not Modified,48,239,0,Low,false,
Processed,174169,Tue Mar 26 11:46:36 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,304,Not Modified,49,239,0,Low,false,
Out of Scope,174170,Tue Mar 26 11:46:36 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Out of Scope,174171,Tue Mar 26 11:46:37 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Out of Scope,174173,Tue Mar 26 11:46:37 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Processed,174174,Tue Mar 26 11:46:38 GMT 2024,GET,http://localhost:8880/api/courses/13,201,Created,246,301,459,Low,false,JSON
Out of Scope,174175,Tue Mar 26 11:46:38 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Out of Scope,174176,Tue Mar 26 11:46:38 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Processed,174177,Tue Mar 26 11:46:40 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,304,Not Modified,96,239,0,Low,false,
Processed,174178,Tue Mar 26 11:46:40 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,304,Not Modified,98,239,0,Low,false,
Processed,174179,Tue Mar 26 11:46:40 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,304,Not Modified,16,239,0,Low,false,
Processed,174180,Tue Mar 26 11:46:40 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,304,Not Modified,21,239,0,Low,false,
Processed,174181,Tue Mar 26 11:46:40 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,304,Not Modified,29,239,0,Low,false,
Processed,174182,Tue Mar 26 11:46:40 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,304,Not Modified,29,239,0,Low,false,
Processed,174183,Tue Mar 26 11:46:41 GMT 2024,GET,http://localhost:8880/api/courses/13,201,Created,30,301,459,Low,false,
Out of Scope,174184,Tue Mar 26 11:46:41 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Out of Scope,174185,Tue Mar 26 11:46:41 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Out of Scope,174186,Tue Mar 26 11:46:41 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Processed,174187,Tue Mar 26 11:46:42 GMT 2024,GET,http://localhost:8880/api/courses/9,201,Created,174,301,464,Low,false,JSON
Processed,174188,Tue Mar 26 11:46:42 GMT 2024,GET,http://localhost:8880/api/courses/9,304,Not Modified,43,238,0,Low,false,
Out of Scope,174189,Tue Mar 26 11:46:43 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Processed,174190,Tue Mar 26 11:46:44 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,304,Not Modified,100,239,0,Low,false,
